x,y,value
466,232,1
466,526,1
466,77,1
466,253,1
467,683,1
467,233,1
467,527,1
467,323,1
467,37,1
468,684,1
468,348,1
468,44,1
468,124,1
468,505,1
469,685,1
469,349,1
469,45,1
469,491,1
469,193,1
470,686,1
470,350,1
470,164,1
470,4,1
470,481,1
471,687,1
471,351,1
471,165,1
471,515,1
471,73,1
472,688,1
472,352,1
472,550,1
472,83,1
472,133,1
473,689,1
473,353,1
473,551,1
473,203,1
473,13,1
474,690,1
474,594,1
474,94,1
474,137,1
474,267,1
475,691,1
475,595,1
475,95,1
475,257,1
475,147,1
476,692,1
476,596,1
476,214,1
476,17,1
476,243,1
477,693,1
477,597,1
477,215,1
477,281,1
477,27,1
478,694,1
478,598,1
478,334,1
478,41,1
478,123,1
479,695,1
479,599,1
479,335,1
479,161,1
479,3,1
480,72,1
480,132,1
480,266,1
480,414,1
480,686,1
481,73,1
481,133,1
481,267,1
481,655,1
481,470,1
482,74,1
482,134,1
482,386,1
482,294,1
482,662,1
483,75,1
483,135,1
483,387,1
483,679,1
483,350,1
484,76,1
484,136,1
484,628,1
484,343,1
484,428,1
485,77,1
485,137,1
485,629,1
485,463,1
485,308,1
486,78,1
486,252,1
486,146,1
486,390,1
486,680,1
487,79,1
487,253,1
487,147,1
487,631,1
487,464,1
488,80,1
488,254,1
488,410,1
488,174,1
488,638,1
489,81,1
489,255,1
489,411,1
489,685,1
489,230,1
490,82,1
490,256,1
490,652,1
490,223,1
490,404,1
491,83,1
491,257,1
491,653,1
491,469,1
491,188,1
492,84,1
492,372,1
492,170,1
492,270,1
492,656,1
493,85,1
493,373,1
493,171,1
493,637,1
493,344,1
494,86,1
494,374,1
494,290,1
494,150,1
494,632,1
495,87,1
495,375,1
495,291,1
495,661,1
495,224,1
496,88,1
496,376,1
496,676,1
496,229,1
496,284,1
497,89,1
497,377,1
497,677,1
497,349,1
497,164,1
498,90,1
498,618,1
498,220,1
498,283,1
498,418,1
499,91,1
499,619,1
499,221,1
499,403,1
499,298,1
500,92,1
500,620,1
500,340,1
500,163,1
500,394,1
501,93,1
501,621,1
501,341,1
501,427,1
501,178,1
502,94,1
502,622,1
502,460,1
502,187,1
502,274,1
503,95,1
503,623,1
503,461,1
503,307,1
503,154,1
504,192,1
504,12,1
504,242,1
504,408,1
504,684,1
505,193,1
505,13,1
505,243,1
505,649,1
505,468,1
506,194,1
506,14,1
506,362,1
506,288,1
506,660,1
507,195,1
507,15,1
507,363,1
507,673,1
507,348,1
508,196,1
508,16,1
508,604,1
508,337,1
508,426,1
509,197,1
509,17,1
509,605,1
509,457,1
509,306,1
510,198,1
510,276,1
510,26,1
510,366,1
510,674,1
511,199,1
511,277,1
511,27,1
511,607,1
511,458,1
512,200,1
512,278,1
512,416,1
512,54,1
512,614,1
513,201,1
513,279,1
513,417,1
513,687,1
513,110,1
514,202,1
514,280,1
514,658,1
514,103,1
514,380,1
515,203,1
515,281,1
515,659,1
515,471,1
515,68,1
516,204,1
516,396,1
516,50,1
516,246,1
516,650,1
517,205,1
517,397,1
517,51,1
517,613,1
517,338,1
518,206,1
518,398,1
518,296,1
518,30,1
518,608,1
519,207,1
519,399,1
519,297,1
519,663,1
519,104,1
520,208,1
520,400,1
520,682,1
520,109,1
520,260,1
521,209,1
521,401,1
521,683,1
521,351,1
521,44,1
522,210,1
522,642,1
522,100,1
522,259,1
522,412,1
523,211,1
523,643,1
523,101,1
523,379,1
523,292,1
524,212,1
524,644,1
524,346,1
524,43,1
524,370,1
525,213,1
525,645,1
525,347,1
525,429,1
525,58,1
526,214,1
526,646,1
526,466,1
526,67,1
526,250,1
527,215,1
527,647,1
527,467,1
527,309,1
527,34,1
528,312,1
528,36,1
528,122,1
528,384,1
528,678,1
529,313,1
529,37,1
529,123,1
529,625,1
529,462,1
530,314,1
530,38,1
530,368,1
530,168,1
530,636,1
531,315,1
531,39,1
531,369,1
531,675,1
531,228,1
532,316,1
532,40,1
532,610,1
532,217,1
532,402,1
533,317,1
533,41,1
533,611,1
533,459,1
533,186,1
534,318,1
534,156,1
534,2,1
534,360,1
534,672,1
535,319,1
535,157,1
535,3,1
535,601,1
535,456,1
536,320,1
536,158,1
536,392,1
536,48,1
536,612,1
537,321,1
537,159,1
537,393,1
537,681,1
537,108,1
538,322,1
538,160,1
538,634,1
538,97,1
538,378,1
539,323,1
539,161,1
539,635,1
539,465,1
539,66,1
540,324,1
540,420,1
540,56,1
540,126,1
540,626,1
541,325,1
541,421,1
541,57,1
541,615,1
541,218,1
542,326,1
542,422,1
542,176,1
542,6,1
542,602,1
543,327,1
543,423,1
543,177,1
543,639,1
543,98,1
544,328,1
544,424,1
544,688,1
544,111,1
544,140,1
545,329,1
545,425,1
545,689,1
545,231,1
545,20,1
546,330,1
546,666,1
546,106,1
546,139,1
546,388,1
547,331,1
547,667,1
547,107,1
547,381,1
547,172,1
548,332,1
548,668,1
548,226,1
548,19,1
548,364,1
549,333,1
549,669,1
549,227,1
549,405,1
549,52,1
550,334,1
550,670,1
550,472,1
550,69,1
550,130,1
551,335,1
551,671,1
551,473,1
551,189,1
551,10,1
552,432,1
552,60,1
552,128,1
552,264,1
552,654,1
553,433,1
553,61,1
553,129,1
553,627,1
553,342,1
554,434,1
554,62,1
554,248,1
554,144,1
554,630,1
555,435,1
555,63,1
555,249,1
555,651,1
555,222,1
556,436,1
556,64,1
556,616,1
556,219,1
556,282,1
557,437,1
557,65,1
557,617,1
557,339,1
557,162,1
558,438,1
558,180,1
558,8,1
558,240,1
558,648,1
559,439,1
559,181,1
559,9,1
559,603,1
559,336,1
560,440,1
560,182,1
560,272,1
560,24,1
560,606,1
561,441,1
561,183,1
561,273,1
561,657,1
561,102,1
562,442,1
562,184,1
562,640,1
562,99,1
562,258,1
563,443,1
563,185,1
563,641,1
563,345,1
563,42,1
564,444,1
564,300,1
564,32,1
564,120,1
564,624,1
565,445,1
565,301,1
565,33,1
565,609,1
565,216,1
566,446,1
566,302,1
566,152,1
566,0,1
566,600,1
567,447,1
567,303,1
567,153,1
567,633,1
567,96,1
568,448,1
568,304,1
568,664,1
568,105,1
568,138,1
569,449,1
569,305,1
569,665,1
569,225,1
569,18,1
570,450,1
570,690,1
570,112,1
570,141,1
570,268,1
571,451,1
571,691,1
571,113,1
571,261,1
571,148,1
572,452,1
572,692,1
572,232,1
572,21,1
572,244,1
573,453,1
573,693,1
573,233,1
573,285,1
573,28,1
574,454,1
574,694,1
574,352,1
574,45,1
574,124,1
575,455,1
575,695,1
575,353,1
575,165,1
575,4,1
576,696,1
576,114,1
576,142,1
576,269,1
576,415,1
577,697,1
577,115,1
577,143,1
577,389,1
577,295,1
578,698,1
578,116,1
578,262,1
578,149,1
578,391,1
579,699,1
579,117,1
579,263,1
579,413,1
579,175,1
580,700,1
580,118,1
580,382,1
580,173,1
580,271,1
581,701,1
581,119,1
581,383,1
581,293,1
581,151,1
582,702,1
582,234,1
582,22,1
582,245,1
582,409,1
583,703,1
583,235,1
583,23,1
583,365,1
583,289,1
584,704,1
584,236,1
584,286,1
584,29,1
584,367,1
585,705,1
585,237,1
585,287,1
585,419,1
585,55,1
586,706,1
586,238,1
586,406,1
586,53,1
586,247,1
587,707,1
587,239,1
587,407,1
587,299,1
587,31,1
588,708,1
588,354,1
588,46,1
588,125,1
588,385,1
589,709,1
589,355,1
589,47,1
589,371,1
589,169,1
590,710,1
590,356,1
590,166,1
590,5,1
590,361,1
591,711,1
591,357,1
591,167,1
591,395,1
591,49,1
592,712,1
592,358,1
592,430,1
592,59,1
592,127,1
593,713,1
593,359,1
593,431,1
593,179,1
593,7,1
594,714,1
594,474,1
594,70,1
594,131,1
594,265,1
595,715,1
595,475,1
595,71,1
595,251,1
595,145,1
596,716,1
596,476,1
596,190,1
596,11,1
596,241,1
597,717,1
597,477,1
597,191,1
597,275,1
597,25,1
598,718,1
598,478,1
598,310,1
598,35,1
598,121,1
599,719,1
599,479,1
599,311,1
599,155,1
599,1,1
600,96,1
600,138,1
600,268,1
600,415,1
600,566,1
601,97,1
601,139,1
601,269,1
601,535,1
601,446,1
602,98,1
602,140,1
602,388,1
602,295,1
602,542,1
603,99,1
603,141,1
603,389,1
603,559,1
603,326,1
604,100,1
604,142,1
604,508,1
604,319,1
604,422,1
605,101,1
605,143,1
605,509,1
605,439,1
605,302,1
606,102,1
606,258,1
606,148,1
606,391,1
606,560,1
607,103,1
607,259,1
607,149,1
607,511,1
607,440,1
608,104,1
608,260,1
608,412,1
608,175,1
608,518,1
609,105,1
609,261,1
609,413,1
609,565,1
609,206,1
610,106,1
610,262,1
610,532,1
610,199,1
610,398,1
611,107,1
611,263,1
611,533,1
611,445,1
611,182,1
612,108,1
612,378,1
612,172,1
612,271,1
612,536,1
613,109,1
613,379,1
613,173,1
613,517,1
613,320,1
614,110,1
614,380,1
614,292,1
614,151,1
614,512,1
615,111,1
615,381,1
615,293,1
615,541,1
615,200,1
616,112,1
616,382,1
616,556,1
616,205,1
616,278,1
617,113,1
617,383,1
617,557,1
617,325,1
617,158,1
618,114,1
618,498,1
618,196,1
618,277,1
618,416,1
619,115,1
619,499,1
619,197,1
619,397,1
619,296,1
620,116,1
620,500,1
620,316,1
620,157,1
620,392,1
621,117,1
621,501,1
621,317,1
621,421,1
621,176,1
622,118,1
622,502,1
622,436,1
622,181,1
622,272,1
623,119,1
623,503,1
623,437,1
623,301,1
623,152,1
624,216,1
624,18,1
624,244,1
624,409,1
624,564,1
625,217,1
625,19,1
625,245,1
625,529,1
625,444,1
626,218,1
626,20,1
626,364,1
626,289,1
626,540,1
627,219,1
627,21,1
627,365,1
627,553,1
627,324,1
628,220,1
628,22,1
628,484,1
628,313,1
628,420,1
629,221,1
629,23,1
629,485,1
629,433,1
629,300,1
630,222,1
630,282,1
630,28,1
630,367,1
630,554,1
631,223,1
631,283,1
631,29,1
631,487,1
631,434,1
632,224,1
632,284,1
632,418,1
632,55,1
632,494,1
633,225,1
633,285,1
633,419,1
633,567,1
633,86,1
634,226,1
634,286,1
634,538,1
634,79,1
634,374,1
635,227,1
635,287,1
635,539,1
635,447,1
635,62,1
636,228,1
636,402,1
636,52,1
636,247,1
636,530,1
637,229,1
637,403,1
637,53,1
637,493,1
637,314,1
638,230,1
638,404,1
638,298,1
638,31,1
638,488,1
639,231,1
639,405,1
639,299,1
639,543,1
639,80,1
640,232,1
640,406,1
640,562,1
640,85,1
640,254,1
641,233,1
641,407,1
641,563,1
641,327,1
641,38,1
642,234,1
642,522,1
642,76,1
642,253,1
642,410,1
643,235,1
643,523,1
643,77,1
643,373,1
643,290,1
644,236,1
644,524,1
644,322,1
644,37,1
644,368,1
645,237,1
645,525,1
645,323,1
645,423,1
645,56,1
646,238,1
646,526,1
646,442,1
646,61,1
646,248,1
647,239,1
647,527,1
647,443,1
647,303,1
647,32,1
648,336,1
648,42,1
648,124,1
648,385,1
648,558,1
649,337,1
649,43,1
649,125,1
649,505,1
649,438,1
650,338,1
650,44,1
650,370,1
650,169,1
650,516,1
651,339,1
651,45,1
651,371,1
651,555,1
651,204,1
652,340,1
652,46,1
652,490,1
652,193,1
652,396,1
653,341,1
653,47,1
653,491,1
653,435,1
653,180,1
654,342,1
654,162,1
654,4,1
654,361,1
654,552,1
655,343,1
655,163,1
655,5,1
655,481,1
655,432,1
656,344,1
656,164,1
656,394,1
656,49,1
656,492,1
657,345,1
657,165,1
657,395,1
657,561,1
657,84,1
658,346,1
658,166,1
658,514,1
658,73,1
658,372,1
659,347,1
659,167,1
659,515,1
659,441,1
659,60,1
660,348,1
660,426,1
660,58,1
660,127,1
660,506,1
661,349,1
661,427,1
661,59,1
661,495,1
661,194,1
662,350,1
662,428,1
662,178,1
662,7,1
662,482,1
663,351,1
663,429,1
663,179,1
663,519,1
663,74,1
664,352,1
664,430,1
664,568,1
664,87,1
664,134,1
665,353,1
665,431,1
665,569,1
665,207,1
665,14,1
666,354,1
666,546,1
666,82,1
666,133,1
666,386,1
667,355,1
667,547,1
667,83,1
667,375,1
667,170,1
668,356,1
668,548,1
668,202,1
668,13,1
668,362,1
669,357,1
669,549,1
669,203,1
669,399,1
669,50,1
670,358,1
670,550,1
670,448,1
670,63,1
670,128,1
671,359,1
671,551,1
671,449,1
671,183,1
671,8,1
672,456,1
672,66,1
672,130,1
672,265,1
672,534,1
673,457,1
673,67,1
673,131,1
673,507,1
673,318,1
674,458,1
674,68,1
674,250,1
674,145,1
674,510,1
675,459,1
675,69,1
675,251,1
675,531,1
675,198,1
676,460,1
676,70,1
676,496,1
676,195,1
676,276,1
677,461,1
677,71,1
677,497,1
677,315,1
677,156,1
678,462,1
678,186,1
678,10,1
678,241,1
678,528,1
679,463,1
679,187,1
679,11,1
679,483,1
679,312,1
680,464,1
680,188,1
680,274,1
680,25,1
680,486,1
681,465,1
681,189,1
681,275,1
681,537,1
681,78,1
682,466,1
682,190,1
682,520,1
682,75,1
682,252,1
683,467,1
683,191,1
683,521,1
683,321,1
683,36,1
684,468,1
684,306,1
684,34,1
684,121,1
684,504,1
685,469,1
685,307,1
685,35,1
685,489,1
685,192,1
686,470,1
686,308,1
686,154,1
686,1,1
686,480,1
687,471,1
687,309,1
687,155,1
687,513,1
687,72,1
688,472,1
688,310,1
688,544,1
688,81,1
688,132,1
689,473,1
689,311,1
689,545,1
689,201,1
689,12,1
690,474,1
690,570,1
690,88,1
690,135,1
690,266,1
691,475,1
691,571,1
691,89,1
691,255,1
691,146,1
692,476,1
692,572,1
692,208,1
692,15,1
692,242,1
693,477,1
693,573,1
693,209,1
693,279,1
693,26,1
694,478,1
694,574,1
694,328,1
694,39,1
694,122,1
695,479,1
695,575,1
695,329,1
695,159,1
695,2,1
696,576,1
696,90,1
696,136,1
696,267,1
696,414,1
697,577,1
697,91,1
697,137,1
697,387,1
697,294,1
698,578,1
698,92,1
698,256,1
698,147,1
698,390,1
699,579,1
699,93,1
699,257,1
699,411,1
699,174,1
700,580,1
700,94,1
700,376,1
700,171,1
700,270,1
701,581,1
701,95,1
701,377,1
701,291,1
701,150,1
702,582,1
702,210,1
702,16,1
702,243,1
702,408,1
703,583,1
703,211,1
703,17,1
703,363,1
703,288,1
704,584,1
704,212,1
704,280,1
704,27,1
704,366,1
705,585,1
705,213,1
705,281,1
705,417,1
705,54,1
706,586,1
706,214,1
706,400,1
706,51,1
706,246,1
707,587,1
707,215,1
707,401,1
707,297,1
707,30,1
708,588,1
708,330,1
708,40,1
708,123,1
708,384,1
709,589,1
709,331,1
709,41,1
709,369,1
709,168,1
710,590,1
710,332,1
710,160,1
710,3,1
710,360,1
711,591,1
711,333,1
711,161,1
711,393,1
711,48,1
712,592,1
712,334,1
712,424,1
712,57,1
712,126,1
713,593,1
713,335,1
713,425,1
713,177,1
713,6,1
714,594,1
714,450,1
714,64,1
714,129,1
714,264,1
715,595,1
715,451,1
715,65,1
715,249,1
715,144,1
716,596,1
716,452,1
716,184,1
716,9,1
716,240,1
717,597,1
717,453,1
717,185,1
717,273,1
717,24,1
718,598,1
718,454,1
718,304,1
718,33,1
718,120,1
719,599,1
719,455,1
719,305,1
719,153,1
719,0,1
